[2021-12-30 07:34:00,392] Iter: [38400/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.09913 (0.1276)	lr 0.0001
[2021-12-30 07:34:40,150] Iter: [38500/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1798 (0.1459)	lr 0.0001
[2021-12-30 07:35:19,896] Iter: [38600/56000]	Time 0.396 (0.395)	Data 0.006 (0.006)	loss: 0.1526 (0.119)	lr 0.0001
[2021-12-30 07:35:59,614] Iter: [38700/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1655 (0.1425)	lr 0.0001
[2021-12-30 07:36:39,332] Iter: [38800/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.09512 (0.1219)	lr 0.0001
[2021-12-30 07:37:19,076] Iter: [38900/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.09314 (0.1352)	lr 0.0001
[2021-12-30 07:37:58,838] Iter: [39000/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1249 (0.1289)	lr 0.0001
[2021-12-30 07:38:38,590] Iter: [39100/56000]	Time 0.401 (0.397)	Data 0.006 (0.006)	loss: 0.1361 (0.1338)	lr 0.0001
[2021-12-30 07:39:18,361] Iter: [39200/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1598 (0.1272)	lr 0.0001
[2021-12-30 07:39:58,082] Iter: [39300/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.08632 (0.1271)	lr 0.0001
[2021-12-30 07:40:37,847] Iter: [39400/56000]	Time 0.395 (0.398)	Data 0.006 (0.006)	loss: 0.112 (0.1536)	lr 0.0001
[2021-12-30 07:41:17,593] Iter: [39500/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.08884 (0.1109)	lr 0.0001
[2021-12-30 07:41:57,320] Iter: [39600/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.1353 (0.1313)	lr 0.0001
[2021-12-30 07:42:37,029] Iter: [39700/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.09716 (0.1487)	lr 0.0001
[2021-12-30 07:43:16,780] Iter: [39800/56000]	Time 0.394 (0.397)	Data 0.006 (0.006)	loss: 0.1359 (0.1356)	lr 0.0001
[2021-12-30 07:43:56,495] Iter: [39900/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.07056 (0.1216)	lr 0.0001
[2021-12-30 07:44:36,216] Iter: [40000/56000]	Time 0.394 (0.398)	Data 0.006 (0.006)	loss: 0.06012 (0.1532)	lr 0.0001
[2021-12-30 07:44:40,399] Validation Iter: [40000]	Time 0.154 (0.382)	Data 0.005 (0.231)	loss: 0.1157 (0.1397)	
[2021-12-30 07:45:20,119] Iter: [40100/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.1831 (0.1307)	lr 0.0001
[2021-12-30 07:45:59,822] Iter: [40200/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1586 (0.1458)	lr 0.0001
[2021-12-30 07:46:39,592] Iter: [40300/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1875 (0.1502)	lr 0.0001
[2021-12-30 07:47:19,321] Iter: [40400/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1481 (0.1496)	lr 0.0001
[2021-12-30 07:47:59,063] Iter: [40500/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1028 (0.12)	lr 0.0001
[2021-12-30 07:48:38,797] Iter: [40600/56000]	Time 0.400 (0.397)	Data 0.006 (0.006)	loss: 0.1629 (0.1286)	lr 0.0001
[2021-12-30 07:49:18,542] Iter: [40700/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1739 (0.1345)	lr 0.0001
[2021-12-30 07:49:58,276] Iter: [40800/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.152 (0.1336)	lr 0.0001
[2021-12-30 07:50:38,007] Iter: [40900/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1274 (0.126)	lr 0.0001
[2021-12-30 07:51:17,742] Iter: [41000/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1169 (0.1381)	lr 0.0001
[2021-12-30 07:51:57,465] Iter: [41100/56000]	Time 0.400 (0.397)	Data 0.006 (0.006)	loss: 0.1529 (0.1225)	lr 0.0001
[2021-12-30 07:52:37,196] Iter: [41200/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.114 (0.1188)	lr 0.0001
[2021-12-30 07:53:16,953] Iter: [41300/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.121 (0.1257)	lr 0.0001
[2021-12-30 07:53:56,696] Iter: [41400/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.08109 (0.1115)	lr 0.0001
[2021-12-30 07:54:36,401] Iter: [41500/56000]	Time 0.394 (0.397)	Data 0.006 (0.006)	loss: 0.1311 (0.1269)	lr 0.0001
[2021-12-30 07:55:16,128] Iter: [41600/56000]	Time 0.395 (0.397)	Data 0.005 (0.006)	loss: 0.1009 (0.1059)	lr 0.0001
[2021-12-30 07:55:55,862] Iter: [41700/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.07952 (0.1206)	lr 0.0001
[2021-12-30 07:56:35,570] Iter: [41800/56000]	Time 0.395 (0.396)	Data 0.006 (0.006)	loss: 0.09463 (0.146)	lr 0.0001
[2021-12-30 07:57:15,303] Iter: [41900/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.1226 (0.1409)	lr 0.0001
[2021-12-30 07:57:55,020] Iter: [42000/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1153 (0.1368)	lr 0.0001
[2021-12-30 07:57:59,214] Validation Iter: [42000]	Time 0.155 (0.383)	Data 0.005 (0.230)	loss: 0.11 (0.1266)	
[2021-12-30 07:58:38,932] Iter: [42100/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1073 (0.13)	lr 0.0001
[2021-12-30 07:59:18,683] Iter: [42200/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1403 (0.1532)	lr 0.0001
[2021-12-30 07:59:58,370] Iter: [42300/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1556 (0.124)	lr 0.0001
[2021-12-30 08:00:38,167] Iter: [42400/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.2016 (0.1518)	lr 0.0001
[2021-12-30 08:01:17,903] Iter: [42500/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.1599 (0.1313)	lr 0.0001
[2021-12-30 08:01:57,612] Iter: [42600/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.1214 (0.1385)	lr 0.0001
[2021-12-30 08:02:37,343] Iter: [42700/56000]	Time 0.400 (0.399)	Data 0.006 (0.006)	loss: 0.2107 (0.1723)	lr 0.0001
[2021-12-30 08:03:17,084] Iter: [42800/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1805 (0.1783)	lr 0.0001
[2021-12-30 08:03:56,818] Iter: [42900/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1463 (0.1462)	lr 0.0001
[2021-12-30 08:04:36,555] Iter: [43000/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1181 (0.1311)	lr 0.0001
[2021-12-30 08:05:16,296] Iter: [43100/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1664 (0.1477)	lr 0.0001
[2021-12-30 08:05:56,050] Iter: [43200/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1615 (0.131)	lr 0.0001
[2021-12-30 08:06:35,773] Iter: [43300/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1334 (0.1297)	lr 0.0001
[2021-12-30 08:07:15,510] Iter: [43400/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1253 (0.1286)	lr 0.0001
[2021-12-30 08:07:55,251] Iter: [43500/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1473 (0.1522)	lr 0.0001
[2021-12-30 08:08:34,978] Iter: [43600/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1505 (0.1283)	lr 0.0001
[2021-12-30 08:09:14,705] Iter: [43700/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.093 (0.1238)	lr 0.0001
[2021-12-30 08:09:54,440] Iter: [43800/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1896 (0.1334)	lr 0.0001
[2021-12-30 08:10:34,201] Iter: [43900/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1869 (0.1363)	lr 0.0001
[2021-12-30 08:11:13,971] Iter: [44000/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.08641 (0.1523)	lr 0.0001
[2021-12-30 08:11:18,272] Validation Iter: [44000]	Time 0.172 (0.394)	Data 0.005 (0.237)	loss: 0.08046 (0.1178)	
[2021-12-30 08:11:58,051] Iter: [44100/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1452 (0.1401)	lr 0.0001
[2021-12-30 08:12:37,771] Iter: [44200/56000]	Time 0.394 (0.396)	Data 0.006 (0.006)	loss: 0.1008 (0.131)	lr 0.0001
[2021-12-30 08:13:17,463] Iter: [44300/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1336 (0.1435)	lr 0.0001
[2021-12-30 08:13:57,177] Iter: [44400/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.09113 (0.1235)	lr 0.0001
[2021-12-30 08:14:36,893] Iter: [44500/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1386 (0.1312)	lr 0.0001
[2021-12-30 08:15:16,611] Iter: [44600/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1545 (0.1462)	lr 0.0001
[2021-12-30 08:15:56,326] Iter: [44700/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.06073 (0.1346)	lr 0.0001
[2021-12-30 08:16:36,013] Iter: [44800/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.1614 (0.1163)	lr 0.0001
[2021-12-30 08:17:15,763] Iter: [44900/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1408 (0.1336)	lr 0.0001
[2021-12-30 08:17:55,502] Iter: [45000/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.1112 (0.1586)	lr 0.0001
[2021-12-30 08:18:35,205] Iter: [45100/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1348 (0.1261)	lr 0.0001
[2021-12-30 08:19:14,953] Iter: [45200/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1714 (0.1379)	lr 0.0001
[2021-12-30 08:19:54,712] Iter: [45300/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1195 (0.1231)	lr 0.0001
[2021-12-30 08:20:34,381] Iter: [45400/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1641 (0.1297)	lr 0.0001
[2021-12-30 08:21:14,121] Iter: [45500/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1609 (0.1435)	lr 0.0001
[2021-12-30 08:21:53,836] Iter: [45600/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1559 (0.1412)	lr 0.0001
[2021-12-30 08:22:33,560] Iter: [45700/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.202 (0.1302)	lr 0.0001
[2021-12-30 08:23:13,289] Iter: [45800/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1892 (0.1409)	lr 0.0001
[2021-12-30 08:23:52,994] Iter: [45900/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.15 (0.1466)	lr 0.0001
[2021-12-30 08:24:32,759] Iter: [46000/56000]	Time 0.394 (0.397)	Data 0.006 (0.006)	loss: 0.06443 (0.1257)	lr 0.0001
[2021-12-30 08:24:36,936] Validation Iter: [46000]	Time 0.166 (0.385)	Data 0.005 (0.230)	loss: 0.06993 (0.109)	
[2021-12-30 08:25:16,670] Iter: [46100/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1566 (0.1303)	lr 0.0001
[2021-12-30 08:25:56,401] Iter: [46200/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1408 (0.1241)	lr 0.0001
[2021-12-30 08:26:36,082] Iter: [46300/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1498 (0.1385)	lr 0.0001
[2021-12-30 08:27:15,833] Iter: [46400/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.105 (0.138)	lr 0.0001
[2021-12-30 08:27:55,539] Iter: [46500/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.09305 (0.1248)	lr 0.0001
[2021-12-30 08:28:35,232] Iter: [46600/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.166 (0.147)	lr 0.0001
[2021-12-30 08:29:14,958] Iter: [46700/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.0812 (0.1203)	lr 0.0001
[2021-12-30 08:29:54,660] Iter: [46800/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1128 (0.1329)	lr 0.0001
[2021-12-30 08:30:34,398] Iter: [46900/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1723 (0.1326)	lr 0.0001
[2021-12-30 08:31:14,166] Iter: [47000/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1536 (0.1107)	lr 0.0001
[2021-12-30 08:31:53,888] Iter: [47100/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1292 (0.1265)	lr 0.0001
[2021-12-30 08:32:33,623] Iter: [47200/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1948 (0.1233)	lr 0.0001
[2021-12-30 08:33:13,333] Iter: [47300/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1901 (0.1495)	lr 0.0001
[2021-12-30 08:33:53,045] Iter: [47400/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1626 (0.1119)	lr 0.0001
[2021-12-30 08:34:32,770] Iter: [47500/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.09918 (0.1325)	lr 0.0001
[2021-12-30 08:35:12,554] Iter: [47600/56000]	Time 0.399 (0.399)	Data 0.006 (0.006)	loss: 0.1593 (0.135)	lr 0.0001
[2021-12-30 08:35:52,299] Iter: [47700/56000]	Time 0.401 (0.398)	Data 0.006 (0.006)	loss: 0.1649 (0.1362)	lr 0.0001
[2021-12-30 08:36:32,058] Iter: [47800/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1202 (0.1408)	lr 0.0001
[2021-12-30 08:37:11,802] Iter: [47900/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1125 (0.1336)	lr 0.0001
[2021-12-30 08:37:51,474] Iter: [48000/56000]	Time 0.398 (0.397)	Data 0.007 (0.006)	loss: 0.2191 (0.1584)	lr 0.0001
[2021-12-30 08:37:55,644] Validation Iter: [48000]	Time 0.155 (0.382)	Data 0.005 (0.232)	loss: 0.1239 (0.1181)	
[2021-12-30 08:38:35,384] Iter: [48100/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1074 (0.1308)	lr 1e-05
[2021-12-30 08:39:15,110] Iter: [48200/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1778 (0.1249)	lr 1e-05
[2021-12-30 08:39:54,809] Iter: [48300/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1474 (0.1467)	lr 1e-05
[2021-12-30 08:40:34,553] Iter: [48400/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.112 (0.149)	lr 1e-05
[2021-12-30 08:41:14,265] Iter: [48500/56000]	Time 0.395 (0.398)	Data 0.006 (0.006)	loss: 0.04438 (0.1088)	lr 1e-05
[2021-12-30 08:41:53,988] Iter: [48600/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.06131 (0.1265)	lr 1e-05
[2021-12-30 08:42:33,676] Iter: [48700/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1623 (0.1566)	lr 1e-05
[2021-12-30 08:43:13,388] Iter: [48800/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1251 (0.1619)	lr 1e-05
[2021-12-30 08:43:53,108] Iter: [48900/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1419 (0.125)	lr 1e-05
[2021-12-30 08:44:32,861] Iter: [49000/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1405 (0.1383)	lr 1e-05
[2021-12-30 08:45:12,643] Iter: [49100/56000]	Time 0.398 (0.399)	Data 0.006 (0.006)	loss: 0.1141 (0.1386)	lr 1e-05
[2021-12-30 08:45:52,385] Iter: [49200/56000]	Time 0.398 (0.398)	Data 0.005 (0.006)	loss: 0.1493 (0.1215)	lr 1e-05
[2021-12-30 08:46:32,107] Iter: [49300/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1804 (0.1556)	lr 1e-05
[2021-12-30 08:47:11,808] Iter: [49400/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1524 (0.1222)	lr 1e-05
[2021-12-30 08:47:51,506] Iter: [49500/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.2053 (0.1525)	lr 1e-05
[2021-12-30 08:48:31,261] Iter: [49600/56000]	Time 0.396 (0.399)	Data 0.006 (0.006)	loss: 0.07932 (0.1243)	lr 1e-05
[2021-12-30 08:49:11,027] Iter: [49700/56000]	Time 0.397 (0.399)	Data 0.006 (0.006)	loss: 0.09937 (0.1321)	lr 1e-05
[2021-12-30 08:49:50,773] Iter: [49800/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1667 (0.1388)	lr 1e-05
[2021-12-30 08:50:30,499] Iter: [49900/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1685 (0.1279)	lr 1e-05
[2021-12-30 08:51:10,233] Iter: [50000/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.156 (0.1233)	lr 1e-05
[2021-12-30 08:51:14,429] Validation Iter: [50000]	Time 0.161 (0.384)	Data 0.005 (0.231)	loss: 0.08861 (0.1239)	
[2021-12-30 08:51:54,163] Iter: [50100/56000]	Time 0.398 (0.399)	Data 0.006 (0.006)	loss: 0.1461 (0.131)	lr 1e-05
[2021-12-30 08:52:33,876] Iter: [50200/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1631 (0.1354)	lr 1e-05
[2021-12-30 08:53:13,616] Iter: [50300/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1417 (0.1302)	lr 1e-05
[2021-12-30 08:53:53,349] Iter: [50400/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1183 (0.1321)	lr 1e-05
[2021-12-30 08:54:33,081] Iter: [50500/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.04933 (0.1291)	lr 1e-05
[2021-12-30 08:55:12,851] Iter: [50600/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1153 (0.1392)	lr 1e-05
[2021-12-30 08:55:52,619] Iter: [50700/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.08066 (0.1482)	lr 1e-05
[2021-12-30 08:56:32,400] Iter: [50800/56000]	Time 0.394 (0.397)	Data 0.006 (0.006)	loss: 0.06586 (0.126)	lr 1e-05
[2021-12-30 08:57:12,134] Iter: [50900/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.08505 (0.1405)	lr 1e-05
[2021-12-30 08:57:51,857] Iter: [51000/56000]	Time 0.396 (0.396)	Data 0.006 (0.006)	loss: 0.1041 (0.1226)	lr 1e-05
[2021-12-30 08:58:31,577] Iter: [51100/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1193 (0.1256)	lr 1e-05
[2021-12-30 08:59:11,319] Iter: [51200/56000]	Time 0.397 (0.396)	Data 0.005 (0.006)	loss: 0.2009 (0.1503)	lr 1e-05
[2021-12-30 08:59:51,038] Iter: [51300/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.0921 (0.1253)	lr 1e-05
[2021-12-30 09:00:30,782] Iter: [51400/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.1143 (0.1432)	lr 1e-05
[2021-12-30 09:01:10,536] Iter: [51500/56000]	Time 0.402 (0.399)	Data 0.006 (0.006)	loss: 0.1964 (0.1231)	lr 1e-05
[2021-12-30 09:01:50,288] Iter: [51600/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.1431 (0.1264)	lr 1e-05
[2021-12-30 09:02:30,024] Iter: [51700/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1699 (0.1408)	lr 1e-05
[2021-12-30 09:03:09,783] Iter: [51800/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1175 (0.1214)	lr 1e-05
[2021-12-30 09:03:49,554] Iter: [51900/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1486 (0.1281)	lr 1e-05
[2021-12-30 09:04:29,291] Iter: [52000/56000]	Time 0.394 (0.398)	Data 0.006 (0.006)	loss: 0.1057 (0.1363)	lr 1e-05
[2021-12-30 09:04:33,484] Validation Iter: [52000]	Time 0.155 (0.384)	Data 0.005 (0.232)	loss: 0.06738 (0.1376)	
[2021-12-30 09:05:13,268] Iter: [52100/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1713 (0.1313)	lr 1e-05
[2021-12-30 09:05:52,993] Iter: [52200/56000]	Time 0.399 (0.396)	Data 0.006 (0.006)	loss: 0.1713 (0.1379)	lr 1e-05
[2021-12-30 09:06:32,771] Iter: [52300/56000]	Time 0.396 (0.398)	Data 0.006 (0.006)	loss: 0.0906 (0.1198)	lr 1e-05
[2021-12-30 09:07:12,450] Iter: [52400/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.2187 (0.1432)	lr 1e-05
[2021-12-30 09:07:52,183] Iter: [52500/56000]	Time 0.395 (0.398)	Data 0.006 (0.006)	loss: 0.06144 (0.137)	lr 1e-05
[2021-12-30 09:08:31,907] Iter: [52600/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1396 (0.1422)	lr 1e-05
[2021-12-30 09:09:11,622] Iter: [52700/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1578 (0.1253)	lr 1e-05
[2021-12-30 09:09:51,356] Iter: [52800/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1153 (0.129)	lr 1e-05
[2021-12-30 09:10:31,091] Iter: [52900/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1228 (0.1241)	lr 1e-05
[2021-12-30 09:11:10,814] Iter: [53000/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1236 (0.1394)	lr 1e-05
[2021-12-30 09:11:50,521] Iter: [53100/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.1926 (0.1405)	lr 1e-05
[2021-12-30 09:12:30,230] Iter: [53200/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.1198 (0.1337)	lr 1e-05
[2021-12-30 09:13:09,956] Iter: [53300/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1334 (0.1408)	lr 1e-05
[2021-12-30 09:13:49,702] Iter: [53400/56000]	Time 0.394 (0.398)	Data 0.006 (0.006)	loss: 0.07049 (0.117)	lr 1e-05
[2021-12-30 09:14:29,432] Iter: [53500/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1033 (0.1171)	lr 1e-05
[2021-12-30 09:15:09,146] Iter: [53600/56000]	Time 0.397 (0.397)	Data 0.006 (0.006)	loss: 0.1561 (0.1385)	lr 1e-05
[2021-12-30 09:15:48,894] Iter: [53700/56000]	Time 0.396 (0.397)	Data 0.006 (0.006)	loss: 0.08649 (0.1208)	lr 1e-05
[2021-12-30 09:16:28,659] Iter: [53800/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1187 (0.1292)	lr 1e-05
[2021-12-30 09:17:08,362] Iter: [53900/56000]	Time 0.399 (0.397)	Data 0.006 (0.006)	loss: 0.1678 (0.1405)	lr 1e-05
[2021-12-30 09:17:48,143] Iter: [54000/56000]	Time 0.396 (0.399)	Data 0.006 (0.006)	loss: 0.06852 (0.1481)	lr 1e-05
[2021-12-30 09:17:52,425] Validation Iter: [54000]	Time 0.159 (0.393)	Data 0.011 (0.241)	loss: 0.1022 (0.1119)	
[2021-12-30 09:18:32,211] Iter: [54100/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1805 (0.1359)	lr 1e-05
[2021-12-30 09:19:11,956] Iter: [54200/56000]	Time 0.398 (0.398)	Data 0.006 (0.006)	loss: 0.1085 (0.1403)	lr 1e-05
[2021-12-30 09:19:51,698] Iter: [54300/56000]	Time 0.399 (0.399)	Data 0.006 (0.006)	loss: 0.1413 (0.1258)	lr 1e-05
[2021-12-30 09:20:31,433] Iter: [54400/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1082 (0.1247)	lr 1e-05
[2021-12-30 09:21:11,182] Iter: [54500/56000]	Time 0.399 (0.398)	Data 0.006 (0.006)	loss: 0.1166 (0.1198)	lr 1e-05
[2021-12-30 09:21:50,919] Iter: [54600/56000]	Time 0.397 (0.399)	Data 0.006 (0.006)	loss: 0.1071 (0.1301)	lr 1e-05
[2021-12-30 09:22:30,675] Iter: [54700/56000]	Time 0.397 (0.396)	Data 0.006 (0.006)	loss: 0.1144 (0.1059)	lr 1e-05
[2021-12-30 09:23:10,423] Iter: [54800/56000]	Time 0.395 (0.397)	Data 0.006 (0.006)	loss: 0.1342 (0.1496)	lr 1e-05
[2021-12-30 09:23:50,111] Iter: [54900/56000]	Time 0.398 (0.397)	Data 0.006 (0.006)	loss: 0.174 (0.1199)	lr 1e-05
[2021-12-30 09:24:29,870] Iter: [55000/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1569 (0.136)	lr 1e-05
[2021-12-30 09:25:09,571] Iter: [55100/56000]	Time 0.397 (0.398)	Data 0.006 (0.006)	loss: 0.1175 (0.1503)	lr 1e-05
[2021-12-30 09:25:49,289] Iter: [55200/56000]	Time 0.399 (0.399)	Data 0.006 (0.006)	loss: 0.07732 (0.1397)	lr 1e-05
[2021-12-30 09:26:29,042] Iter: [55300/56000]	Time 0.398 (0.396)	Data 0.006 (0.006)	loss: 0.1918 (0.1191)	lr 1e-05
[2021-12-30 09:27:08,776] Iter: [55400/56000]	Time 0.399 (0.396)	Data 0.006 (0.006)	loss: 0.1467 (0.1234)	lr 1e-05
[2021-12-30 09:27:48,500] Iter: [55500/56000]	Time 0.400 (0.398)	Data 0.006 (0.006)	loss: 0.1536 (0.1517)	lr 1e-05
